# This file contains information from one execution 		# 2010-12-30 22:29:52 resultFile [INFO] 
# Author: Gonzalo Aguilar Delgado <gaguilar@aguilardelgado.com> 		# 2010-12-30 22:29:52 resultFile [INFO] 
# Iteration	Chats	Succeded	Error	MeanFitness 		# 2010-12-30 22:29:52 resultFile [INFO] 
	0		0	0		0		0 		# 2010-12-30 22:29:52 resultFile [INFO] 
	0.010000	99	5		94		0.62 		# 2010-12-30 22:29:52 resultFile [INFO] 
	0.020000	198	10		188		0.62 		# 2010-12-30 22:29:52 resultFile [INFO] 
	0.030000	297	15		282		0.60 		# 2010-12-30 22:29:53 resultFile [INFO] 
	0.040000	396	19		377		0.61 		# 2010-12-30 22:29:53 resultFile [INFO] 
	0.050000	495	21		474		0.59 		# 2010-12-30 22:29:53 resultFile [INFO] 
	0.060000	594	23		571		0.57 		# 2010-12-30 22:29:53 resultFile [INFO] 
	0.070000	693	27		666		0.57 		# 2010-12-30 22:29:53 resultFile [INFO] 
	0.080000	792	32		760		0.58 		# 2010-12-30 22:29:53 resultFile [INFO] 
	0.090000	891	35		856		0.57 		# 2010-12-30 22:29:53 resultFile [INFO] 
	0.100000	990	38		952		0.57 		# 2010-12-30 22:29:53 resultFile [INFO] 
	0.110000	1089	39		1050		0.57 		# 2010-12-30 22:29:53 resultFile [INFO] 
	0.120000	1188	40		1148		0.57 		# 2010-12-30 22:29:53 resultFile [INFO] 
	0.130000	1287	40		1247		0.57 		# 2010-12-30 22:29:53 resultFile [INFO] 
	0.140000	1386	40		1346		0.54 		# 2010-12-30 22:29:53 resultFile [INFO] 
	0.150000	1485	40		1445		0.55 		# 2010-12-30 22:29:53 resultFile [INFO] 
	0.160000	1584	40		1544		0.54 		# 2010-12-30 22:29:53 resultFile [INFO] 
	0.170000	1683	40		1643		0.53 		# 2010-12-30 22:29:53 resultFile [INFO] 
	0.180000	1782	40		1742		0.53 		# 2010-12-30 22:29:53 resultFile [INFO] 
	0.190000	1881	40		1841		0.53 		# 2010-12-30 22:29:53 resultFile [INFO] 
	0.200000	1980	40		1940		0.53 		# 2010-12-30 22:29:53 resultFile [INFO] 
	0.210000	2079	40		2039		0.53 		# 2010-12-30 22:29:53 resultFile [INFO] 
	0.220000	2178	40		2138		0.54 		# 2010-12-30 22:29:53 resultFile [INFO] 
	0.230000	2277	40		2237		0.52 		# 2010-12-30 22:29:54 resultFile [INFO] 
	0.240000	2376	40		2336		0.52 		# 2010-12-30 22:29:54 resultFile [INFO] 
	0.250000	2475	40		2435		0.50 		# 2010-12-30 22:29:54 resultFile [INFO] 
	0.260000	2574	40		2534		0.50 		# 2010-12-30 22:29:54 resultFile [INFO] 
	0.270000	2673	40		2633		0.50 		# 2010-12-30 22:29:54 resultFile [INFO] 
	0.280000	2772	40		2732		0.50 		# 2010-12-30 22:29:54 resultFile [INFO] 
	0.290000	2871	40		2831		0.50 		# 2010-12-30 22:29:54 resultFile [INFO] 
	0.300000	2970	40		2930		0.50 		# 2010-12-30 22:29:54 resultFile [INFO] 
	0.310000	3069	40		3029		0.49 		# 2010-12-30 22:29:54 resultFile [INFO] 
	0.320000	3168	40		3128		0.49 		# 2010-12-30 22:29:54 resultFile [INFO] 
	0.330000	3267	40		3227		0.50 		# 2010-12-30 22:29:54 resultFile [INFO] 
	0.340000	3366	40		3326		0.48 		# 2010-12-30 22:29:54 resultFile [INFO] 
	0.350000	3465	40		3425		0.48 		# 2010-12-30 22:29:54 resultFile [INFO] 
	0.360000	3564	40		3524		0.48 		# 2010-12-30 22:29:54 resultFile [INFO] 
	0.370000	3663	40		3623		0.48 		# 2010-12-30 22:29:54 resultFile [INFO] 
	0.380000	3762	40		3722		0.49 		# 2010-12-30 22:29:54 resultFile [INFO] 
	0.390000	3861	40		3821		0.49 		# 2010-12-30 22:29:55 resultFile [INFO] 
	0.400000	3960	40		3920		0.49 		# 2010-12-30 22:29:55 resultFile [INFO] 
	0.410000	4059	40		4019		0.49 		# 2010-12-30 22:29:55 resultFile [INFO] 
	0.420000	4158	40		4118		0.49 		# 2010-12-30 22:29:55 resultFile [INFO] 
	0.430000	4257	40		4217		0.49 		# 2010-12-30 22:29:55 resultFile [INFO] 
	0.440000	4356	40		4316		0.48 		# 2010-12-30 22:29:55 resultFile [INFO] 
	0.450000	4455	40		4415		0.48 		# 2010-12-30 22:29:55 resultFile [INFO] 
	0.460000	4554	40		4514		0.49 		# 2010-12-30 22:29:55 resultFile [INFO] 
	0.470000	4653	40		4613		0.49 		# 2010-12-30 22:29:55 resultFile [INFO] 
	0.480000	4752	41		4711		0.49 		# 2010-12-30 22:29:55 resultFile [INFO] 
	0.490000	4851	42		4809		0.50 		# 2010-12-30 22:29:55 resultFile [INFO] 
	0.500000	4950	43		4907		0.50 		# 2010-12-30 22:29:55 resultFile [INFO] 
	0.510000	5049	44		5005		0.50 		# 2010-12-30 22:29:55 resultFile [INFO] 
	0.520000	5148	45		5103		0.49 		# 2010-12-30 22:29:55 resultFile [INFO] 
	0.530000	5247	46		5201		0.49 		# 2010-12-30 22:29:55 resultFile [INFO] 
	0.540000	5346	47		5299		0.49 		# 2010-12-30 22:29:55 resultFile [INFO] 
	0.550000	5445	49		5396		0.50 		# 2010-12-30 22:29:55 resultFile [INFO] 
	0.560000	5544	53		5491		0.51 		# 2010-12-30 22:29:56 resultFile [INFO] 
	0.570000	5643	57		5586		0.51 		# 2010-12-30 22:29:56 resultFile [INFO] 
	0.580000	5742	60		5682		0.51 		# 2010-12-30 22:29:56 resultFile [INFO] 
	0.590000	5841	64		5777		0.51 		# 2010-12-30 22:29:56 resultFile [INFO] 
	0.600000	5940	66		5874		0.51 		# 2010-12-30 22:29:56 resultFile [INFO] 
	0.610000	6039	69		5970		0.51 		# 2010-12-30 22:29:56 resultFile [INFO] 
	0.620000	6138	73		6065		0.51 		# 2010-12-30 22:29:56 resultFile [INFO] 
	0.630000	6237	77		6160		0.51 		# 2010-12-30 22:29:56 resultFile [INFO] 
	0.640000	6336	82		6254		0.52 		# 2010-12-30 22:29:56 resultFile [INFO] 
	0.650000	6435	88		6347		0.52 		# 2010-12-30 22:29:56 resultFile [INFO] 
	0.660000	6534	92		6442		0.51 		# 2010-12-30 22:29:56 resultFile [INFO] 
	0.670000	6633	95		6538		0.50 		# 2010-12-30 22:29:56 resultFile [INFO] 
	0.680000	6732	98		6634		0.50 		# 2010-12-30 22:29:56 resultFile [INFO] 
	0.690000	6831	101		6730		0.50 		# 2010-12-30 22:29:56 resultFile [INFO] 
	0.700000	6930	104		6826		0.49 		# 2010-12-30 22:29:56 resultFile [INFO] 
	0.710000	7029	107		6922		0.49 		# 2010-12-30 22:29:56 resultFile [INFO] 
	0.720000	7128	111		7017		0.50 		# 2010-12-30 22:29:57 resultFile [INFO] 
	0.730000	7227	116		7111		0.50 		# 2010-12-30 22:29:57 resultFile [INFO] 
	0.740000	7326	122		7204		0.51 		# 2010-12-30 22:29:57 resultFile [INFO] 
	0.750000	7425	128		7297		0.51 		# 2010-12-30 22:29:57 resultFile [INFO] 
	0.760000	7524	134		7390		0.51 		# 2010-12-30 22:29:57 resultFile [INFO] 
	0.770000	7623	138		7485		0.50 		# 2010-12-30 22:29:57 resultFile [INFO] 
	0.780000	7722	141		7581		0.49 		# 2010-12-30 22:29:57 resultFile [INFO] 
	0.790000	7821	144		7677		0.48 		# 2010-12-30 22:29:57 resultFile [INFO] 
	0.800000	7920	147		7773		0.48 		# 2010-12-30 22:29:57 resultFile [INFO] 
	0.810000	8019	150		7869		0.48 		# 2010-12-30 22:29:57 resultFile [INFO] 
	0.820000	8118	153		7965		0.47 		# 2010-12-30 22:29:57 resultFile [INFO] 
	0.830000	8217	156		8061		0.48 		# 2010-12-30 22:29:57 resultFile [INFO] 
	0.840000	8316	159		8157		0.48 		# 2010-12-30 22:29:57 resultFile [INFO] 
	0.850000	8415	162		8253		0.47 		# 2010-12-30 22:29:57 resultFile [INFO] 
	0.860000	8514	165		8349		0.47 		# 2010-12-30 22:29:57 resultFile [INFO] 
	0.870000	8613	168		8445		0.47 		# 2010-12-30 22:29:57 resultFile [INFO] 
	0.880000	8712	171		8541		0.47 		# 2010-12-30 22:29:57 resultFile [INFO] 
	0.890000	8811	174		8637		0.47 		# 2010-12-30 22:29:58 resultFile [INFO] 
	0.900000	8910	177		8733		0.47 		# 2010-12-30 22:29:58 resultFile [INFO] 
	0.910000	9009	180		8829		0.45 		# 2010-12-30 22:29:58 resultFile [INFO] 
	0.920000	9108	181		8927		0.45 		# 2010-12-30 22:29:58 resultFile [INFO] 
	0.930000	9207	181		9026		0.45 		# 2010-12-30 22:29:58 resultFile [INFO] 
	0.940000	9306	181		9125		0.45 		# 2010-12-30 22:29:58 resultFile [INFO] 
	0.950000	9405	182		9223		0.44 		# 2010-12-30 22:29:58 resultFile [INFO] 
	0.960000	9504	183		9321		0.44 		# 2010-12-30 22:29:58 resultFile [INFO] 
	0.970000	9603	184		9419		0.45 		# 2010-12-30 22:29:58 resultFile [INFO] 
	0.980000	9702	185		9517		0.45 		# 2010-12-30 22:29:58 resultFile [INFO] 
	0.990000	9801	185		9616		0.44 		# 2010-12-30 22:29:58 resultFile [INFO] 
	1.000000	9900	185		9715		0.45 		# 2010-12-30 22:29:58 resultFile [INFO] 
	1	9900	185		9715		0.45 		# 2010-12-30 22:29:58 resultFile [INFO] 
	1.010000	9999	185		9814		0.45 		# 2010-12-30 22:29:58 resultFile [INFO] 
	1.020000	10098	186		9912		0.44 		# 2010-12-30 22:29:58 resultFile [INFO] 
	1.030000	10197	187		10010		0.43 		# 2010-12-30 22:29:58 resultFile [INFO] 
	1.040000	10296	188		10108		0.44 		# 2010-12-30 22:29:58 resultFile [INFO] 
