# This file contains information from one execution 		# 2011-01-03 01:43:11 resultFile [INFO] 
# Author: Gonzalo Aguilar Delgado <gaguilar@aguilardelgado.com> 		# 2011-01-03 01:43:11 resultFile [INFO] 
# Iteration	Chats	Succeded	Error	MeanFitness 		# 2011-01-03 01:43:11 resultFile [INFO] 
	0		0,000000	0,000000		0,000000		0 		# 2011-01-03 01:43:11 resultFile [INFO] 
	0.005000	0.500000	0.000000		1.000000		0.56 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.010000	0.500000	0.000000		1.000000		0.57 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.015000	0.500000	0.000000		1.000000		0.55 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.020000	0.500000	0.000000		1.000000		0.54 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.025000	0.500000	0.000000		1.000000		0.54 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.030000	0.500000	0.000000		1.000000		0.54 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.035000	0.500000	0.000000		1.000000		0.53 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.040000	0.500000	0.000000		1.000000		0.52 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.045000	0.500000	0.000000		1.000000		0.52 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.050000	0.500000	0.000000		1.000000		0.52 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.055000	0.500000	0.000000		1.000000		0.52 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.060000	0.500000	0.000000		1.000000		0.51 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.065000	0.500000	0.000000		1.000000		0.52 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.070000	0.500000	0.000000		1.000000		0.51 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.075000	0.500000	0.000000		1.000000		0.51 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.080000	0.500000	0.000000		1.000000		0.51 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.085000	0.500000	0.000000		1.000000		0.50 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.090000	0.500000	0.000000		1.000000		0.49 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.095000	0.500000	0.000000		1.000000		0.50 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.100000	0.500000	0.000000		1.000000		0.49 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.105000	0.500000	0.000000		1.000000		0.49 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.110000	0.500000	0.000000		1.000000		0.49 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.115000	0.500000	0.000000		1.000000		0.49 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.120000	0.500000	0.000000		1.000000		0.49 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.125000	0.500000	0.000000		1.000000		0.48 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.130000	0.500000	0.000000		1.000000		0.48 		# 2011-01-03 01:43:12 resultFile [INFO] 
	0.135000	0.500000	0.000000		1.000000		0.47 		# 2011-01-03 01:43:12 resultFile [INFO] 
